Transaction_Date,Branch,Account_Code,Account_Name,Account_Type,Credit,Debit,Journal_Source
2025-10-09,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",5,JustEat,Revenue,220.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",6,JustEat,Revenue,220.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",7,Deliveroo,Revenue,15.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",8,Uber,Revenue,120.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",1,Own,Revenue,400.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",2,Own,Revenue,400.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",5,JustEat,Revenue,220.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",6,JustEat,Revenue,220.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",7,Deliveroo,Revenue,15.00,0.00,"Sales Entry"
2025-10-09,"Crown Fish Bar",8,Uber,Revenue,120.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",1,Own,Revenue,300.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",2,Own,Revenue,300.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",4,Web,Revenue,100.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",5,JustEat,Revenue,140.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",6,JustEat,Revenue,140.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",8,Uber,Revenue,15.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",1,Own,Revenue,300.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",2,Own,Revenue,300.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",4,Web,Revenue,100.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",5,JustEat,Revenue,140.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",6,JustEat,Revenue,140.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2025-10-08,"Crown Fish Bar",8,Uber,Revenue,15.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",1,Own,Revenue,330.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",2,Own,Revenue,330.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",5,JustEat,Revenue,150.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",6,JustEat,Revenue,150.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",8,Uber,Revenue,35.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",1,Own,Revenue,330.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",2,Own,Revenue,330.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",5,JustEat,Revenue,150.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",6,JustEat,Revenue,150.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2025-10-07,"Crown Fish Bar",8,Uber,Revenue,35.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",7,Deliveroo,Revenue,45.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",8,Uber,Revenue,140.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",101,"Cost of Sales","Direct Expense",0.00,1300.00,"Expense Entry"
2025-10-06,"Crown Fish Bar",102,"Cost of Labour","Direct Expense",0.00,1400.00,"Expense Entry"
2025-10-06,"Crown Fish Bar",103,"Admin Exp","Operating Expense",0.00,575.00,"Expense Entry"
2025-10-06,"Crown Fish Bar",106,"AD - JE","Operating Expense",0.00,80.00,"Expense Entry"
2025-10-06,"Crown Fish Bar",107,"AD - Google","Operating Expense",0.00,54.62,"Expense Entry"
2025-10-06,"Crown Fish Bar",109,"Sale - Deliveroo","Direct Expense",0.00,100.80,"Expense Entry"
2025-10-06,"Crown Fish Bar",111,"Sale - JE","Direct Expense",0.00,497.70,"Expense Entry"
2025-10-06,"Crown Fish Bar",110,"Sale - Uber","Direct Expense",0.00,233.10,"Expense Entry"
2025-10-06,"Crown Fish Bar",1,Own,Revenue,370.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",2,Own,Revenue,370.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",4,Web,Revenue,11.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",5,JustEat,Revenue,220.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",6,JustEat,Revenue,220.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",7,Deliveroo,Revenue,45.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",8,Uber,Revenue,140.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",1,Own,Revenue,370.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",2,Own,Revenue,370.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",4,Web,Revenue,11.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",5,JustEat,Revenue,220.00,0.00,"Sales Entry"
2025-10-06,"Crown Fish Bar",6,JustEat,Revenue,220.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",1,Own,Revenue,180.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",2,Own,Revenue,180.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",5,JustEat,Revenue,75.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",6,JustEat,Revenue,75.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",7,Deliveroo,Revenue,70.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",8,Uber,Revenue,35.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",1,Own,Revenue,180.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",2,Own,Revenue,180.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",5,JustEat,Revenue,75.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",6,JustEat,Revenue,75.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",7,Deliveroo,Revenue,70.00,0.00,"Sales Entry"
2025-10-05,"Crown Fish Bar",8,Uber,Revenue,35.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",1,Own,Revenue,280.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",2,Own,Revenue,280.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",5,JustEat,Revenue,110.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",6,JustEat,Revenue,110.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",7,Deliveroo,Revenue,55.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",8,Uber,Revenue,90.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",1,Own,Revenue,280.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",2,Own,Revenue,280.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",5,JustEat,Revenue,110.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",6,JustEat,Revenue,110.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",7,Deliveroo,Revenue,55.00,0.00,"Sales Entry"
2025-10-04,"Crown Fish Bar",8,Uber,Revenue,90.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",1,Own,Revenue,490.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",2,Own,Revenue,490.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",4,Web,Revenue,15.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",5,JustEat,Revenue,275.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",6,JustEat,Revenue,275.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",7,Deliveroo,Revenue,90.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",8,Uber,Revenue,210.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",1,Own,Revenue,490.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",2,Own,Revenue,490.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",4,Web,Revenue,15.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",5,JustEat,Revenue,275.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",6,JustEat,Revenue,275.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",7,Deliveroo,Revenue,90.00,0.00,"Sales Entry"
2025-10-03,"Crown Fish Bar",8,Uber,Revenue,210.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",1,Own,Revenue,290.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",2,Own,Revenue,290.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",4,Web,Revenue,15.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",5,JustEat,Revenue,200.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",6,JustEat,Revenue,200.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",7,Deliveroo,Revenue,50.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",8,Uber,Revenue,75.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",1,Own,Revenue,290.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",2,Own,Revenue,290.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",4,Web,Revenue,15.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",5,JustEat,Revenue,200.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",6,JustEat,Revenue,200.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",7,Deliveroo,Revenue,50.00,0.00,"Sales Entry"
2025-10-02,"Crown Fish Bar",8,Uber,Revenue,75.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",1,Own,Revenue,355.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",2,Own,Revenue,355.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",4,Web,Revenue,30.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",5,JustEat,Revenue,160.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",6,JustEat,Revenue,160.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",7,Deliveroo,Revenue,20.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",8,Uber,Revenue,75.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",1,Own,Revenue,355.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",2,Own,Revenue,355.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",4,Web,Revenue,30.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",5,JustEat,Revenue,160.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",6,JustEat,Revenue,160.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",7,Deliveroo,Revenue,20.00,0.00,"Sales Entry"
2025-10-01,"Crown Fish Bar",8,Uber,Revenue,75.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",1,Own,Revenue,380.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",2,Own,Revenue,380.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",5,JustEat,Revenue,225.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",6,JustEat,Revenue,225.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",7,Deliveroo,Revenue,40.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",8,Uber,Revenue,75.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",1,Own,Revenue,380.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",2,Own,Revenue,380.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",5,JustEat,Revenue,225.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",6,JustEat,Revenue,225.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",7,Deliveroo,Revenue,40.00,0.00,"Sales Entry"
2025-09-30,"Crown Fish Bar",8,Uber,Revenue,75.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",1,Own,Revenue,310.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",2,Own,Revenue,310.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",5,JustEat,Revenue,230.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",6,JustEat,Revenue,230.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",8,Uber,Revenue,50.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",1,Own,Revenue,310.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",2,Own,Revenue,310.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",5,JustEat,Revenue,230.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",6,JustEat,Revenue,230.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",7,Deliveroo,Revenue,0.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",8,Uber,Revenue,50.00,0.00,"Sales Entry"
2025-09-29,"Crown Fish Bar",101,"Cost of Sales","Direct Expense",0.00,1300.00,"Expense Entry"
2025-09-29,"Crown Fish Bar",102,"Cost of Labour","Direct Expense",0.00,1400.00,"Expense Entry"
2025-09-29,"Crown Fish Bar",103,"Admin Exp","Operating Expense",0.00,575.00,"Expense Entry"
2025-09-29,"Crown Fish Bar",106,"AD - JE","Operating Expense",0.00,80.00,"Expense Entry"
2025-09-29,"Crown Fish Bar",107,"AD - Google","Operating Expense",0.00,54.62,"Expense Entry"
2025-09-29,"Crown Fish Bar",109,"Sale - Deliveroo","Direct Expense",0.00,136.50,"Expense Entry"
2025-09-29,"Crown Fish Bar",111,"Sale - JE","Direct Expense",0.00,535.50,"Expense Entry"
2025-09-29,"Crown Fish Bar",110,"Sale - Uber","Direct Expense",0.00,256.20,"Expense Entry"
2025-09-28,"Crown Fish Bar",1,Own,Revenue,100.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",2,Own,Revenue,100.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",5,JustEat,Revenue,135.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",6,JustEat,Revenue,135.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",7,Deliveroo,Revenue,125.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",8,Uber,Revenue,50.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",1,Own,Revenue,100.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",2,Own,Revenue,100.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",1,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",2,Own,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",3,Telephone,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",4,Web,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",5,JustEat,Revenue,135.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",6,JustEat,Revenue,135.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",5,JustEat,Revenue,0.00,0.00,"Sales Entry"
2025-09-28,"Crown Fish Bar",6,JustEat,Revenue,0.00,0.00,"Sales Entry"
